iter	RMSE
4772	5.383358434
4773	5.383311343
4774	5.383265327
4775	5.38321815
4776	5.383171935
4777	5.383111341
4778	5.383064408
4779	5.383020893
4780	5.382974171
4781	5.382928826
4782	5.382883251
4783	5.382838859
4784	5.382743144
4785	5.382687158
4786	5.382631188
4787	5.382587589
4788	5.382541486
4789	5.382482377
4790	5.382436894
4791	5.382391768
4792	5.382346969
4793	5.382255902
4794	5.382210919
4795	5.382155457
4796	5.382111073
4797	5.382065982
4798	5.38202148
4799	5.381976799
4800	5.381931551
4801	5.381836566
4802	5.381791534
4803	5.381696443
4804	5.38165157
4805	5.381605968
4806	5.381562556
4807	5.381516059
4808	5.381472445
4809	5.381427048
4810	5.381382409
4811	5.381322961
4812	5.381279882
4813	5.381188068
4814	5.381144221
4815	5.381100878
4816	5.381046394
4817	5.381000394
4818	5.380920914
4819	5.380877055
4820	5.380832576
4821	5.380786468
4822	5.380737563
4823	5.380691308
4824	5.380647789
4825	5.380602646
4826	5.380519833
4827	5.380428105
4828	5.380381868
4829	5.380337911
4830	5.380248102
4831	5.380160178
4832	5.380115048
4833	5.380070937
4834	5.380028034
4835	5.37998328
4836	5.379938999
4837	5.379895865
4838	5.379850186
4839	5.379807348
4840	5.379749691
4841	5.379705058
4842	5.37962298
4843	5.379577545
4844	5.379534684
4845	5.379447231
4846	5.379405429
4847	5.379363272
4848	5.379319026
4849	5.379273676
4850	5.379229696
4851	5.379184381
4852	5.379142386
4853	5.379098426
4854	5.379040217
4855	5.378995936
4856	5.378950874
4857	5.378892444
4858	5.378848259
4859	5.378760588
4860	5.378670134
4861	5.378627644
4862	5.378577274
4863	5.378532048
4864	5.378489718
4865	5.378445668
4866	5.378391476
4867	5.378347196
4868	5.378293153
4869	5.378251729
4870	5.378211374
4871	5.378124617
4872	5.378079965
4873	5.378036428
4874	5.377993142
4875	5.377936743
4876	5.377893628
4877	5.377848796
4878	5.377805803
4879	5.377760241
4880	5.377667462
4881	5.377580546
4882	5.377536532
4883	5.377446983
4884	5.377393103
4885	5.377350033
4886	5.377263969
4887	5.377218864
4888	5.377174917
4889	5.377126877
4890	5.37707318
4891	5.377031506
4892	5.376987792
4893	5.37689577
4894	5.376851922
4895	5.376807013
4896	5.376762542
4897	5.376717714
4898	5.376673379
4899	5.376629703
4900	5.376586774
4901	5.376542361
4902	5.376502327
4903	5.376449546
4904	5.376406911
4905	5.376362439
4906	5.376308854
4907	5.37626653
4908	5.37617506
4909	5.376094864
4910	5.376051842
4911	5.375971807
4912	5.375929123
4913	5.375886566
4914	5.375842702
4915	5.375801082
4916	5.375751617
4917	5.375709156
4918	5.375617826
4919	5.375574997
4920	5.375532782
4921	5.375489885
4922	5.375446607
4923	5.37540402
4924	5.375360263
4925	5.375316828
4926	5.375273836
4927	5.375231373
4928	5.375187656
4929	5.375143777
4930	5.375103296
4931	5.375036567
4932	5.374995076
4933	5.374953537
4934	5.374911289
4935	5.374870182
4936	5.374821255
4937	5.374778524
4938	5.374734991
4939	5.374692019
4940	5.374649453
4941	5.374608199
4942	5.374519876
4943	5.374479456
4944	5.374432521
4945	5.374385239
4946	5.374342116
4947	5.374298123
4948	5.374242372
4949	5.374200333
4950	5.374157835
4951	5.374114107
4952	5.37406682
4953	5.373980551
4954	5.373937204
4955	5.373888684
4956	5.373846951
4957	5.373769168
4958	5.373725483
4959	5.373685922
4960	5.373644696
4961	5.373600556
4962	5.37351288
4963	5.373469948
4964	5.373426999
4965	5.37334119
4966	5.37328615
4967	5.373243426
4968	5.373198855
4969	5.373157546
4970	5.373115034
4971	5.373073994
4972	5.373021459
4973	5.372978861
4974	5.372936498
4975	5.372884954
4976	5.37283248
4977	5.37279196
4978	5.372716401
4979	5.372672106
4980	5.372630326
4981	5.372589152
4982	5.37254094
4983	5.372496874
4984	5.372454402
4985	5.37241351
4986	5.372369801
4987	5.372327937
4988	5.372241213
4989	5.372193156
4990	5.37215201
4991	5.372108726
4992	5.372065367
4993	5.371975937
4994	5.371933753
4995	5.371881982
4996	5.371841877
4997	5.37178635
4998	5.37174448
4999	5.371705246
5000	5.371662967
5001	5.371576217
5002	5.37153464
5003	5.37148552
5004	5.371443638
5005	5.371401726
5006	5.371360786
5007	5.371309055
5008	5.371263234
5009	5.371212095
5010	5.37115767
5011	5.371114659
5012	5.371074767
5013	5.371033883
5014	5.370993394
5015	5.370951792
5016	5.370912154
5017	5.370856892
5018	5.370816716
5019	5.370776679
5020	5.370698554
5021	5.370652712
5022	5.370612077
5023	5.370570775
5024	5.370486126
5025	5.370444643
5026	5.370404371
5027	5.370362347
5028	5.370307945
5029	5.370266723
5030	5.370190402
5031	5.370148271
5032	5.37005941
5033	5.370017107
5034	5.369977835
5035	5.369892424
5036	5.369815093
5037	5.369773681
5038	5.369731909
5039	5.369656127
5040	5.369614424
5041	5.369574035
5042	5.3695339
5043	5.369492726
5044	5.369407769
5045	5.369367424
5046	5.369325657
5047	5.369271291
5048	5.369220479
5049	5.369181011
5050	5.369143636
5051	5.369104366
5052	5.369064469
5053	5.369025049
5054	5.368985876
5055	5.368948153
5056	5.368907977
5057	5.368831129
5058	5.36878039
5059	5.368727087
5060	5.368685593
5061	5.368644984
5062	5.368604298
5063	5.368558353
5064	5.368518882
5065	5.368435615
5066	5.368393814
5067	5.368351476
5068	5.368310608
5069	5.368270078
5070	5.368228395
5071	5.36814684
5072	5.368096692
5073	5.368056415
5074	5.3680147
5075	5.367961261
5076	5.367915364
5077	5.367874613
5078	5.367821011
5079	5.367785009
5080	5.367732135
5081	5.367649409
5082	5.367604142
5083	5.367564705
5084	5.367518144
5085	5.367479127
5086	5.367432234
5087	5.367393431
5088	5.367351925
5089	5.367313025
5090	5.367248742
5091	5.367207514
5092	5.367166667
5093	5.367087573
5094	5.367049143
5095	5.367007326
5096	5.366934423
5097	5.366893747
5098	5.366854409
5099	5.366814283
5100	5.366761201
5101	5.366720985
5102	5.366679088
5103	5.366592208
5104	5.366549959
5105	5.366467961
5106	5.366429085
5107	5.366342641
5108	5.366302944
5109	5.366256172
5110	5.366209455
5111	5.366164517
5112	5.3661263
5113	5.366086121
5114	5.366002804
5115	5.365964542
5116	5.365924467
5117	5.365859722
5118	5.365818819
5119	5.365774205
5120	5.365724595
5121	5.365685466
5122	5.365633117
5123	5.365592938
5124	5.3655527
5125	5.365466522
5126	5.365427975
5127	5.365383112
5128	5.365300468
5129	5.365261652
5130	5.365189635
5131	5.365151318
5132	5.365065559
5133	5.365025249
5134	5.364950623
5135	5.364886775
5136	5.364815145
5137	5.364775031
5138	5.364736484
5139	5.364696213
5140	5.364624729
5141	5.36458582
5142	5.364536944
5143	5.364494644
5144	5.364431723
5145	5.364391194
5146	5.364350881
5147	5.364265662
5148	5.364201352
5149	5.364119365
5150	5.364078742
5151	5.363998502
5152	5.36396025
5153	5.363922786
5154	5.36388512
5155	5.363846962
5156	5.363808055
5157	5.363744122
5158	5.363665066
5159	5.363619361
5160	5.363534845
5161	5.363497112
5162	5.363424814
5163	5.363384728
5164	5.363336655
5165	5.363291222
5166	5.363252332
5167	5.363211954
5168	5.363163537
5169	5.363118153
5170	5.363054784
5171	5.363016745
5172	5.362938461
5173	5.362898779
5174	5.362860352
5175	5.362815663
5176	5.362778065
5177	5.36273466
5178	5.362695026
5179	5.362622999
5180	5.362577253
5181	5.362525093
5182	5.362486087
5183	5.362440948
5184	5.362401004
5185	5.362355944
5186	5.362316466
5187	5.362271124
5188	5.362197953
5189	5.362149651
5190	5.362111787
5191	5.362074639
5192	5.362030392
5193	5.361957383
5194	5.361894841
5195	5.361815732
5196	5.361736779
5197	5.361699663
5198	5.361660309
5199	5.361624345
5200	5.361587342
5201	5.361546052
5202	5.36150531
5203	5.361433992
5204	5.361392887
5205	5.361352524
5206	5.361274945
5207	5.36119164
5208	5.361151006
5209	5.361105773
5210	5.361054323
5211	5.361017436
5212	5.360946531
5213	5.360908533
5214	5.360845401
5215	5.360806863
5216	5.360761733
5217	5.360722191
5218	5.360678188
5219	5.36063997
5220	5.360602475
5221	5.360562063
5222	5.360520942
5223	5.360482013
5224	5.360411239
5225	5.360373149
5226	5.360336409
5227	5.360298979
5228	5.360263182
5229	5.360226569
5230	5.360187626
5231	5.360150653
5232	5.360110786
5233	5.36007596
5234	5.36003812
5235	5.359988005
5236	5.359951336
5237	5.359906626
5238	5.359867979
5239	5.359827609
5240	5.359779645
5241	5.3597409
5242	5.359678395
5243	5.359635422
5244	5.359587587
5245	5.35954548
5246	5.359501688
5247	5.359457387
5248	5.359414392
5249	5.359352113
5250	5.359275473
5251	5.359237342
5252	5.359203176
5253	5.359165882
5254	5.359128627
5255	5.359085444
5256	5.359047149
5257	5.358985463
5258	5.358949143
5259	5.358887622
5260	5.358843517
5261	5.358807109
5262	5.358771958
5263	5.358732907
5264	5.358685427
5265	5.358624314
5266	5.358580254
5267	5.358540659
5268	5.358493177
5269	5.35845562
5270	5.358383956
5271	5.358322434
5272	5.358286913
5273	5.358249864
5274	5.358209763
5275	5.358133511
5276	5.358087195
5277	5.358015811
5278	5.357974061
5279	5.35793115
5280	5.357888705
5281	5.357826813
5282	5.357765156
5283	5.357729971
5284	5.35769071
5285	5.357614768
5286	5.357546285
5287	5.357509353
5288	5.357473941
5289	5.357412595
5290	5.357370058
5291	5.357309085
5292	5.35724855
5293	5.357204816
5294	5.35713384
5295	5.357096255
5296	5.35706015
5297	5.357016823
5298	5.356980201
5299	5.356940636
5300	5.356903373
5301	5.356867692
5302	5.356831498
5303	5.356770243
5304	5.356727631
5305	5.356657982
5306	5.356589861
5307	5.356529619
5308	5.356489389
5309	5.35644254
5310	5.356406462
5311	5.356364998
5312	5.356321787
5313	5.356278359
5314	5.356199968
5315	5.356130741
5316	5.356094029
5317	5.356012633
5318	5.355936336
5319	5.35590128
5320	5.355841167
5321	5.355800964
5322	5.355740166
5323	5.355703581
5324	5.35564345
5325	5.355603307
5326	5.355533263
5327	5.355473029
5328	5.355423632
5329	5.355364178
5330	5.355327447
5331	5.355287365
5332	5.355252909
5333	5.355209616
5334	5.355160381
5335	5.355080015
5336	5.355019785
5337	5.354983645
5338	5.35492446
5339	5.354886196
5340	5.354851257
5341	5.354808702
5342	5.354762142
5343	5.354719533
5344	5.354673705
5345	5.354637214
5346	5.354598877
5347	5.354552676
5348	5.354509723
5349	5.354460552
5350	5.35442581
5351	5.354390673
5352	5.354353756
5353	5.354279335
5354	5.354220378
5355	5.354184713
5356	5.354145242
5357	5.354110325
5358	5.354075712
5359	5.354033132
5360	5.353984128
5361	5.353949604
5362	5.353913593
5363	5.353874923
5364	5.353815909
5365	5.353780021
5366	5.353741842
5367	5.353700907
5368	5.353664068
5369	5.353625008
5370	5.35358232
5371	5.353544688
5372	5.353503611
5373	5.353469304
5374	5.353410285
5375	5.353372656
5376	5.353303122
5377	5.353266895
5378	5.35321812
5379	5.353180233
5380	5.353141595
5381	5.35310753
5382	5.35306407
5383	5.353022036
5384	5.3529627
5385	5.35291739
5386	5.352879346
5387	5.352811198
5388	5.352776666
5389	5.352740599
5390	5.352694954
5391	5.352614802
5392	5.352572757
5393	5.352525147
5394	5.352479537
5395	5.352410479
5396	5.352351516
5397	5.352293494
5398	5.352251204
5399	5.35219221
5400	5.352125735
5401	5.352056918
5402	5.351998662
5403	5.351953727
5404	5.351885044
5405	5.351826932
5406	5.351759519
5407	5.351725251
5408	5.351689861
5409	5.351647692
5410	5.351602375
5411	5.351562111
5412	5.351503598
5413	5.351446306
5414	5.351407245
5415	5.351341262
5416	5.351305216
5417	5.351265887
5418	5.351207489
5419	5.351172035
5420	5.351099123
5421	5.351041206
5422	5.351003689
5423	5.350968316
5424	5.350897276
5425	5.350840063
5426	5.350782037
5427	5.350742157
5428	5.350703941
5429	5.350666221
5430	5.350628245
5431	5.350561355
5432	5.350493464
5433	5.350453018
5434	5.350396013
5435	5.350358157
5436	5.350320527
5437	5.350283053
5438	5.350243896
5439	5.350203157
5440	5.350163759
5441	5.350128087
5442	5.350093604
5443	5.350060086
5444	5.350026822
5445	5.349969948
5446	5.349913245
5447	5.349877844
5448	5.349820331
5449	5.349752593
5450	5.349684991
5451	5.349651666
5452	5.349584191
5453	5.34951796
5454	5.349480377
5455	5.349423788
5456	5.349388817
5457	5.349351815
5458	5.349316861
5459	5.349283691
5460	5.349241941
5461	5.349201905
5462	5.349165448
5463	5.349132066
5464	5.349093645
5465	5.3490541
5466	5.349006544
5467	5.348949352
5468	5.348907937
5469	5.348837855
5470	5.348796814
5471	5.348759351
5472	5.348692285
5473	5.348625353
5474	5.348585852
5475	5.348529635
5476	5.348495194
5477	5.348460738
5478	5.348425947
5479	5.348369851
5480	5.348336356
5481	5.348302484
5482	5.348246816
5483	5.348205852
5484	5.348171824
5485	5.348115251
5486	5.348077335
5487	5.348012891
5488	5.347978933
5489	5.34794444
5490	5.347888403
5491	5.347850354
5492	5.347815888
5493	5.347776535
5494	5.347738593
5495	5.347682954
5496	5.347645253
5497	5.347571332
5498	5.347505974
5499	5.34747236
5500	5.347416115
5501	5.347381618
5502	5.347342411
5503	5.347264877
5504	5.347209089
5505	5.347172885
5506	5.347126757
5507	5.347089976
5508	5.347048787
5509	5.347016288
5510	5.346979461
5511	5.346937693
5512	5.346882541
5513	5.346827057
5514	5.346753114
5515	5.346718237
5516	5.34668185
5517	5.346645149
5518	5.346608983
5519	5.346572236
5520	5.34651719
5521	5.346452186
5522	5.346417814
5523	5.346377186
5524	5.346343885
5525	5.346288825
5526	5.346222861
5527	5.346188879
5528	5.346142697
5529	5.346106673
5530	5.346040909
5531	5.34600448
5532	5.345970157
5533	5.345937112
5534	5.34589969
5535	5.345864852
5536	5.345827463
5537	5.345794379
5538	5.345729837
5539	5.345690953
5540	5.345659225
5541	5.345605108
5542	5.345531884
5543	5.345486176
5544	5.345430736
5545	5.345394006
5546	5.345330924
5547	5.345298861
5548	5.345262517
5549	5.345223074
5550	5.345167958
5551	5.345129157
5552	5.345097173
5553	5.345056588
5554	5.345015778
5555	5.344983722
5556	5.344929206
5557	5.344892131
5558	5.344851415
5559	5.344818276
5560	5.344775383
5561	5.344737548
5562	5.344699137
5563	5.34466022
5564	5.344627199
5565	5.344587121
5566	5.344548479
5567	5.34450847
5568	5.344474794
5569	5.344438907
5570	5.344394276
5571	5.344356994
5572	5.344302487
5573	5.344269096
5574	5.344228763
5575	5.344191313
5576	5.344157959
5577	5.344119698
5578	5.344084823
5579	5.344030409
5580	5.343976357
5581	5.343937725
5582	5.343902569
5583	5.343848176
5584	5.343811211
5585	5.343756562
5586	5.343724145
5587	5.343651344
5588	5.343597082
5589	5.343563883
5590	5.343526455
5591	5.343461456
5592	5.34340744
5593	5.343343615
5594	5.343306143
5595	5.343274849
5596	5.343238628
5597	5.343198568
5598	5.343144409
5599	5.343091024
5600	5.343056321
5601	5.343022633
5602	5.342989401
5603	5.342944451
5604	5.342912342
5605	5.342878517
5606	5.342842829
5607	5.342802641
5608	5.342770811
5609	5.342717146
5610	5.342682043
5611	5.342645679
5612	5.342591994
5613	5.342554902
5614	5.342522839
5615	5.342488513
5616	5.342448558
5617	5.342408682
5618	5.342376348
5619	5.342343293
5620	5.342303624
5621	5.342264205
5622	5.342211096
5623	5.342177593
5624	5.34213518
5625	5.342102942
5626	5.342067561
5627	5.34203394
5628	5.341997143
5629	5.341957825
5630	5.341918574
5631	5.341865277
5632	5.341827793
5633	5.341792471
5634	5.341755568
5635	5.341710157
5636	5.341666761
5637	5.341632814
5638	5.34159152
5639	5.341538867
5640	5.341495796
5641	5.341425165
5642	5.341382134
5643	5.341329895
5644	5.341265313
5645	5.341229072
5646	5.341176131
5647	5.34114228
5648	5.34110301
5649	5.341060131
5650	5.341025448
5651	5.340972493
5652	5.340927229
5653	5.340863816
5654	5.340825366
5655	5.340794119
5656	5.340741188
5657	5.340699289
5658	5.340663586
5659	5.340626972
5660	5.340592963
5661	5.340553711
5662	5.34050095
5663	5.340448332
5664	5.340406585
5665	5.340355072
5666	5.34030281
5667	5.340266555
5668	5.34023216
5669	5.34019823
5670	5.34016327
5671	5.340111727
5672	5.340049589
5673	5.340016944
5674	5.339982272
5675	5.339950347
5676	5.339919617
5677	5.339887859
5678	5.339856166
5679	5.339823594
5680	5.339776772
5681	5.339724836
5682	5.339680373
5683	5.339647943
5684	5.339609045
5685	5.339574398
5686	5.33952944
5687	5.339492045
5688	5.339440416
5689	5.339405867
5690	5.339364654
5691	5.339331485
5692	5.339280296
5693	5.339244237
5694	5.33920578
5695	5.339168036
5696	5.339106066
5697	5.33906767
5698	5.339029009
5699	5.33899042
5700	5.338957938
5701	5.338922091
5702	5.338884528
5703	5.338820549
5704	5.338786495
5705	5.338753416
5706	5.338719242
5707	5.338674289
5708	5.338639737
5709	5.338601387
5710	5.338550352
5711	5.338518895
5712	5.33847589
5713	5.338438901
5714	5.338403993
5715	5.33836187
5716	5.338323303
5717	5.338272695
5718	5.33823127
5719	5.338198831
5720	5.338161901
5721	5.338131186
5722	5.338099523
5723	5.338069815
5724	5.338029457
5725	5.337994964
5726	5.337943463
5727	5.337905355
5728	5.337841522
5729	5.337799902
5730	5.337768092
5731	5.337730066
5732	5.337696697
5733	5.33765835
5734	5.337626313
5735	5.337593391
5736	5.337543114
5737	5.337507834
5738	5.337446274
5739	5.337407023
5740	5.337337517
5741	5.337299769
5742	5.337270085
5743	5.337206603
5744	5.337171394
5745	5.337138953
5746	5.337109154
5747	5.337070995
5748	5.337034838
5749	5.336997652
5750	5.336959739
5751	5.33692571
5752	5.33689377
5753	5.336859675
5754	5.336827862
5755	5.336793151
5756	5.336760273
5757	5.336697937
5758	5.33665902
5759	5.336625194
5760	5.336574024
5761	5.336541839
5762	5.336490792
5763	5.336452956
5764	5.336419378
5765	5.336382345
5766	5.336347743
5767	5.336315304
5768	5.33628165
5769	5.336231801
5770	5.336200147
5771	5.336169253
5772	5.336107049
5773	5.336072723
5774	5.336011748
5775	5.335972757
5776	5.335940296
5777	5.335890274
5778	5.33585251
5779	5.335819645
5780	5.335781961
5781	5.335731349
5782	5.33569786
5783	5.335665401
5784	5.335634781
5785	5.335565892
5786	5.335534904
5787	5.335484431
5788	5.335453299
5789	5.335391435
5790	5.335360693
5791	5.335330853
5792	5.335273403
5793	5.335239787
5794	5.335179248
5795	5.335118829
5796	5.335056412
5797	5.335024895
5798	5.334991643
5799	5.334959643
5800	5.334925804
5801	5.334882118
5802	5.334820875
5803	5.334787369
5804	5.334749269
5805	5.334711244
5806	5.334661118
5807	5.334601057
5808	5.334551155
5809	5.334518404
5810	5.334482653
5811	5.334448269
5812	5.334408941
5813	5.334358817
5814	5.334318089
5815	5.334280582
5816	5.334230455
5817	5.334197635
5818	5.334160019
5819	5.334126327
5820	5.334092589
5821	5.334063483
5822	5.334031901
5823	5.333998489
5824	5.333928797
5825	5.33389689
5826	5.333847026
5827	5.333786131
5828	5.33375338
5829	5.333721367
5830	5.333681218
5831	5.333631938
5832	5.333600855
5833	5.333551699
5834	5.333521544
5835	5.333490645
5836	5.333429843
5837	5.333389363
5838	5.333358254
5839	5.333327221
5840	5.333289875
5841	5.33325999
5842	5.333230818
5843	5.33318163
5844	5.333148313
5845	5.333115799
5846	5.333066337
5847	5.333033406
5848	5.333001843
5849	5.332941156
5850	5.332910017
5851	5.332877363
5852	5.332836333
5853	5.332798881
5854	5.332761724
5855	5.332712596
5856	5.33267545
5857	5.33264426
5858	5.332607845
5859	5.332569834
5860	5.33253742
5861	5.332504618
5862	5.332476686
5863	5.332445427
5864	5.332414452
5865	5.332206001
5866	5.332140014
5867	5.332106503
5868	5.332073069
5869	5.332040081
5870	5.332007913
5871	5.331975523
5872	5.331942789
5873	5.331913884
5874	5.331853576
5875	5.33180532
5876	5.331774167
5877	5.331741618
5878	5.331681433
5879	5.331640856
5880	5.331603894
5881	5.331572865
5882	5.33154079
5883	5.331504244
5884	5.331448446
5885	5.331387386
5886	5.331338839
5887	5.331302038
5888	5.331272314
5889	5.331239929
5890	5.331199052
5891	5.33116725
5892	5.331128965
5893	5.331080214
5894	5.331047489
5895	5.331016868
5896	5.330984844
5897	5.33095513
5898	5.330927236
5899	5.330878356
5900	5.330845298
5901	5.330806697
5902	5.33075788
5903	5.330709832
5904	5.330676903
5905	5.330644396
5906	5.330584476
5907	5.33055603
5908	5.330518234
5909	5.330486207
5910	5.330445994
5911	5.330418106
5912	5.330378861
5913	5.330330748
5914	5.330270931
5915	5.330240474
5916	5.330211512
5917	5.330179771
5918	5.330148841
5919	5.330118304
5920	5.330087857
5921	5.330054854
5922	5.330024614
5923	5.329994784
5924	5.329963841
5925	5.329933064
5926	5.329899845
5927	5.329869742
5928	5.329837891
5929	5.329794931
5930	5.329735227
5931	5.329670133
5932	5.329640262
5933	5.329609215
5934	5.329578498
5935	5.329548039
5936	5.329507184
5937	5.329474922
5938	5.329426943
5939	5.329384192
5940	5.329356508
5941	5.329314475
5942	5.329285498
5943	5.329248453
5944	5.329212224
5945	5.329181207
5946	5.329144026
5947	5.329095681
5948	5.329057332
5949	5.329019507
5950	5.328976701
5951	5.328945402
5952	5.328913399
5953	5.328881469
5954	5.32884896
5955	5.328813597
5956	5.328781614
5957	5.328723205
5958	5.328692689
5959	5.328656794
5960	5.32859849
5961	5.328566923
5962	5.32835851
5963	5.328326438
5964	5.328279106
5965	5.328240072
5966	5.328210654
5967	5.328175442
5968	5.328144828
5969	5.328086659
5970	5.328055913
5971	5.328024109
5972	5.327993554
5973	5.327936779
5974	5.327889674
5975	5.327857073
5976	5.327821017
5977	5.327790402
5978	5.327758727
5979	5.327550727
5980	5.327517716
5981	5.32745866
5982	5.327427858
5983	5.327380413
5984	5.327333121
5985	5.327303993
5986	5.327272976
5987	5.327235903
5988	5.327205521
5989	5.327175243
5990	5.32713555
5991	5.327087957
5992	5.327048401
5993	5.327016728
5994	5.326984982
5995	5.326777273
5996	5.326745643
5997	5.326698191
5998	5.326660071
5999	5.326612481
6000	5.326579908
6001	5.326542489
6002	5.326512288
6003	5.326476614
6004	5.326447932
6005	5.326390008
6006	5.326347656
6007	5.32632046
6008	5.326112944
6009	5.326065492
6010	5.326026089
6011	5.325819179
6012	5.325789555
6013	5.325757637
6014	5.325727594
6015	5.325697552
6016	5.325667581
6017	5.325612723
6018	5.325406222
6019	5.325199922
6020	5.325171194
6021	5.325141091
6022	5.32510983
6023	5.325062773
6024	5.325015854
6025	5.324980506
6026	5.324934262
6027	5.324897393
6028	5.324870577
6029	5.324841826
6030	5.324795133
6031	5.324736535
6032	5.324679054
6033	5.324473089
6034	5.324418413
6035	5.324386287
6036	5.324354968
6037	5.324295633
6038	5.324264452
6039	5.324233246
6040	5.324198003
6041	5.324169237
6042	5.324138545
6043	5.324111433
6044	5.324084752
6045	5.324049747
6046	5.32401212
6047	5.323981563
6048	5.323943035
6049	5.323911537
6050	5.32370601
6051	5.323647827
6052	5.323601313
6053	5.323571326
6054	5.323539875
6055	5.323498046
6056	5.323440979
6057	5.323414535
6058	5.323209636
6059	5.323170608
6060	5.323141092
6061	5.323094359
6062	5.32305783
6063	5.322853722
6064	5.322794789
6065	5.322762984
6066	5.32271676
6067	5.322679211
6068	5.322649754
6069	5.322603036
6070	5.322573394
6071	5.322546509
6072	5.322504828
6073	5.32246323
6074	5.322433374
6075	5.322396251
6076	5.32236115
6077	5.322305446
6078	5.322264388
6079	5.322229275
6080	5.322196973
6081	5.322166559
6082	5.322109741
6083	5.321906095
6084	5.321702252
6085	5.32167177
6086	5.321625684
6087	5.321588515
6088	5.321552136
6089	5.321348891
6090	5.32131929
6091	5.321283081
6092	5.32125083
6093	5.321213793
6094	5.321178841
6095	5.321148279
6096	5.321112344
6097	5.321082375
6098	5.321046965
6099	5.321011626
6100	5.320974895
6101	5.320945799
6102	5.32090757
6103	5.320704812
6104	5.320658697
6105	5.320456313
6106	5.320425843
6107	5.320395353
6108	5.320368576
6109	5.320337967
6110	5.320304679
6111	5.320102691
6112	5.32005659
6113	5.320010814
6114	5.319964857
6115	5.319928764
6116	5.319898078
6117	5.319868778
6118	5.319837371
6119	5.319806026
6120	5.319750944
6121	5.319710162
6122	5.319508558
6123	5.319474259
6124	5.319431286
6125	5.31940208
6126	5.319356176
6127	5.319155326
6128	5.31912686
6129	5.319089521
6130	5.319062888
6131	5.319035514
6132	5.318979003
6133	5.318947471
6134	5.318906316
6135	5.318860477
6136	5.318816243
6137	5.318615355
6138	5.31858672
6139	5.318541977
6140	5.318510099
6141	5.31846447
6142	5.31842038
6143	5.31837547
6144	5.318339325
6145	5.318309049
6146	5.318280279
6147	5.318244204
6148	5.318043636
6149	5.317986228
6150	5.317786074
6151	5.317756851
6152	5.317702343
6153	5.317671769
6154	5.317642033
6155	5.317612915
6156	5.317572
6157	5.317542815
6158	5.317514024
6159	5.317314652
6160	5.317285611
6161	5.317258701
6162	5.317229371
6163	5.317200105
6164	5.317154743
6165	5.317126389
6166	5.316927023
6167	5.316892731
6168	5.316865931
6169	5.3168358
6170	5.316806149
6171	5.316778214
6172	5.316737429
6173	5.316709106
6174	5.316668993
6175	5.316640069
6176	5.31661318
6177	5.316579258
6178	5.316380311
6179	5.316181551
6180	5.316141401
6181	5.316112175
6182	5.316057838
6183	5.315859733
6184	5.315802689
6185	5.315774526
6186	5.315746877
6187	5.315702646
6188	5.315504727
6189	5.315459413
6190	5.315414348
6191	5.315384792
6192	5.315331141
6193	5.315300522
6194	5.31527034
6195	5.315226299
6196	5.315181651
6197	5.315153785
6198	5.315118028
6199	5.315088449
6200	5.315051376
6201	5.31501973
6202	5.314974837
6203	5.314946213
6204	5.314902806
6205	5.314705157
6206	5.314676471
6207	5.314479791
6208	5.314425727
6209	5.314396284
6210	5.314351357
6211	5.31432321
6212	5.31429058
6213	5.314250655
6214	5.314220826
6215	5.314192695
6216	5.31415722
6217	5.314123268
6218	5.313926974
6219	5.313901024
6220	5.313866214
6221	5.313830892
6222	5.313795888
6223	5.313751101
6224	5.313554607
6225	5.313497833
6226	5.313301747
6227	5.313248494
6228	5.313218005
6229	5.313188275
6230	5.313157406
6231	5.313128937
6232	5.312933815
6233	5.312739076
6234	5.312695629
6235	5.31250067
6236	5.312474903
6237	5.31243474
6238	5.312390048
6239	5.312352695
6240	5.312323753
6241	5.312129775
6242	5.312103065
6243	5.312060276
6244	5.312015973
6245	5.311971544
6246	5.31194055
6247	5.311906717
6248	5.311862093
6249	5.311833143
6250	5.311799673
6251	5.311755558
6252	5.311561249
6253	5.311367322
6254	5.311338209
6255	5.311307301
6256	5.311263027
6257	5.31122462
6258	5.311189419
6259	5.310996427
6260	5.31095649
6261	5.310929182
6262	5.310900969
6263	5.310873227
6264	5.310844205
6265	5.310808991
6266	5.310773934
6267	5.310717377
6268	5.310686115
6269	5.310657611
6270	5.310629186
6271	5.310602273
6272	5.310575809
6273	5.310547477
6274	5.310354279
6275	5.310310606
6276	5.310281719
6277	5.310252606
6278	5.310060339
6279	5.310015904
6280	5.309986274
6281	5.309942829
6282	5.309911659
6283	5.309719702
6284	5.309676801
6285	5.309650347
6286	5.30962359
6287	5.30959822
6288	5.309571057
6289	5.30954197
6290	5.309498339
6291	5.309306729
6292	5.309279027
6293	5.309239213
6294	5.309195165
6295	5.309003909
6296	5.308975601
6297	5.308918257
6298	5.308890147
6299	5.308859137
6300	5.308668237
6301	5.308624711
6302	5.308433586
6303	5.308405302
6304	5.308374297
6305	5.308183725
6306	5.308152927
6307	5.308123496
6308	5.307933672
6309	5.30789895
6310	5.307871868
6311	5.307841556
6312	5.307651508
6313	5.307462032
6314	5.307428282
6315	5.307399872
6316	5.307371797
6317	5.307182489
6318	5.307154946
6319	5.307098836
6320	5.307071483
6321	5.306883117
6322	5.30685234
6323	5.306824008
6324	5.30663597
6325	5.306447729
