iter	Passed	Remaining
1497	586354	3327897
1498	586727	3327397
1499	587067	3326718
1500	587496	3326537
1501	587826	3325801
1502	588208	3325353
1503	588517	3324499
1504	588859	3323830
1505	589178	3323026
1506	589545	3322501
1507	589896	3321883
1508	590291	3321511
1509	590625	3320801
1510	590935	3319953
1511	591280	3319302
1512	591604	3318540
1513	591927	3317766
1514	592317	3317367
1515	592620	3316488
1516	592888	3315409
1517	593194	3314543
1518	593548	3313945
1519	593808	3312828
1520	594093	3311848
1521	594425	3311129
1522	594773	3310500
1523	595160	3310090
1524	595533	3309606
1525	595879	3308967
1526	596211	3308251
1527	596545	3307549
1528	596880	3306850
1529	597182	3305970
1530	597483	3305086
1531	597807	3304332
1532	598139	3303619
1533	598468	3302892
1534	598815	3302264
1535	599146	3301548
1536	599473	3300809
1537	599820	3300183
1538	600176	3299603
1539	600525	3298988
1540	600785	3297888
1541	601117	3297182
1542	601465	3296561
1543	601790	3295818
1544	602141	3295214
1545	602443	3294345
1546	602812	3293844
1547	603174	3293303
1548	603523	3292691
1549	603788	3291622
1550	604179	3291238
1551	604478	3290357
1552	604868	3289970
1553	605232	3289444
1554	605629	3289096
1555	605993	3288568
1556	606361	3288061
1557	606666	3287215
1558	607115	3287144
1559	607473	3286587
1560	607854	3286152
1561	608186	3285451
1562	608531	3284822
1563	608866	3284140
1564	609214	3283530
1565	609514	3282662
1566	609850	3281984
1567	610297	3281907
1568	610677	3281464
1569	611017	3280811
1570	611342	3280080
1571	611711	3279583
1572	612018	3278752
1573	612413	3278397
1574	612735	3277650
1575	613053	3276880
1576	613414	3276341
1577	613780	3275829
1578	614084	3274987
1579	614417	3274303
1580	614839	3274090
1581	615190	3273498
1582	615527	3272834
1583	615890	3272306
1584	616280	3271925
1585	616579	3271061
1586	616941	3270529
1587	617303	3269995
1588	617635	3269307
1589	617953	3268549
1590	618254	3267697
1591	618588	3267018
1592	618935	3266412
1593	619238	3265572
1594	619562	3264840
1595	619867	3264013
1596	620201	3263339
1597	620531	3262642
1598	620905	3262178
1599	621263	3261631
1600	621618	3261072
1601	621939	3260331
1602	622271	3259644
1603	622687	3259405
1604	623002	3258630
1605	623315	3257850
1606	623612	3256989
1607	623953	3256353
1608	624309	3255799
1609	624612	3254968
1610	625048	3254829
1611	625466	3254600
1612	625757	3253704
1613	626081	3252987
1614	626424	3252363
1615	626830	3252071
1616	627240	3251795
1617	627598	3251255
1618	627936	3250606
1619	628311	3250154
1620	628710	3249822
1621	629054	3249212
1622	629456	3248897
1623	629790	3248232
1624	630115	3247519
1625	630421	3246711
1626	630719	3245857
1627	631086	3245366
1628	631408	3244641
1629	631741	3243971
1630	632150	3243697
1631	632500	3243113
1632	632930	3242946
1633	633297	3242452
1634	633626	3241764
1635	633962	3241112
1636	634317	3240562
1637	634704	3240169
1638	635019	3239411
1639	635345	3238712
1640	635676	3238039
1641	636008	3237369
1642	636336	3236677
1643	636660	3235972
1644	637042	3235555
1645	637423	3235136
1646	637801	3234703
1647	638147	3234106
1648	638438	3233233
1649	638741	3232420
1650	639110	3231942
1651	639476	3231444
1652	639810	3230793
1653	640169	3230261
1654	640456	3229373
1655	640717	3228348
1656	641027	3227574
1657	641333	3226780
1658	641665	3226121
1659	641930	3225118
1660	642226	3224280
1661	642555	3223601
1662	642898	3222998
1663	643222	3222298
1664	643528	3221506
1665	643830	3220699
1666	644172	3220090
1667	644528	3219553
1668	644819	3218689
1669	645158	3218066
1670	645489	3217404
1671	645752	3216405
1672	646109	3215871
1673	646443	3215227
1674	646751	3214452
1675	647053	3213646
1676	647382	3212978
1677	647703	3212270
1678	648005	3211467
1679	648350	3210879
1680	648676	3210194
1681	648963	3209321
1682	649305	3208718
1683	649615	3207960
1684	649948	3207312
1685	650288	3206701
1686	650627	3206083
1687	650964	3205460
1688	651302	3204838
1689	651614	3204091
1690	651947	3203446
1691	652304	3202921
1692	652697	3202573
1693	653178	3202654
1694	653630	3202597
1695	654100	3202622
1696	654559	3202598
1697	655042	3202687
1698	655459	3202451
1699	655865	3202167
1700	656191	3201491
1701	656585	3201143
1702	657008	3200938
1703	657503	3201083
1704	658264	3202525
1705	659219	3204904
1706	659718	3205063
1707	660050	3204415
1708	660431	3204002
1709	660904	3204034
1710	661463	3204481
1711	662320	3206372
1712	662707	3205989
1713	663314	3206662
1714	663818	3206841
1715	664210	3206478
1716	664591	3206063
1717	665014	3205851
1718	665462	3205754
1719	665864	3205440
1720	666233	3204965
1721	666685	3204888
1722	667222	3205221
1723	667646	3205014
1724	668016	3204542
1725	668380	3204044
1726	668732	3203485
1727	669022	3202633
1728	669353	3201977
1729	669713	3201464
1730	670035	3200763
1731	670368	3200121
1732	670731	3199615
1733	671121	3199243
1734	671514	3198884
1735	671841	3198212
1736	672166	3197532
1737	672509	3196934
1738	672940	3196756
1739	673366	3196555
1740	673880	3196770
1741	674356	3196804
1742	674764	3196518
1743	675081	3195797
1744	675445	3195301
1745	675806	3194792
1746	676185	3194366
1747	676518	3193724
1748	676850	3193075
1749	677194	3192489
1750	677627	3192316
1751	678030	3192007
1752	678477	3191901
1753	678895	3191658
1754	679220	3190981
1755	679548	3190318
1756	679899	3189761
1757	680257	3189238
1758	680614	3188710
1759	680983	3188241
1760	681322	3187631
1761	681679	3187104
1762	682015	3186479
1763	682369	3185937
1764	682704	3185309
1765	683040	3184684
1766	683392	3184137
1767	683812	3183903
1768	684124	3183172
1769	684479	3182636
1770	684887	3182346
1771	685232	3181767
1772	685588	3181241
1773	685988	3180914
1774	686428	3180773
1775	686766	3180161
1776	687145	3179739
1777	687532	3179355
1778	687876	3178772
1779	688208	3178132
1780	688599	3177764
1781	689033	3177598
1782	689395	3177095
1783	689819	3176882
1784	690222	3176568
1785	690605	3176166
1786	690946	3175570
1787	691308	3175069
1788	691709	3174748
1789	692080	3174292
1790	692442	3173789
1791	692770	3173135
1792	693093	3172460
1793	693469	3172024
1794	693818	3171465
1795	694174	3170940
1796	694521	3170374
1797	694930	3170090
1798	695332	3169773
1799	695742	3169492
1800	696126	3169095
1801	696454	3168441
1802	696810	3167918
1803	697274	3167884
1804	697823	3168234
1805	698249	3168024
1806	698755	3168179
1807	699222	3168159
1808	699806	3168663
1809	700278	3168663
1810	700770	3168752
1811	701141	3168294
1812	701500	3167780
1813	702199	3168802
1814	702617	3168551
1815	703198	3169037
1816	703703	3169182
1817	704434	3170344
1818	705167	3171507
1819	705666	3171622
1820	706304	3172358
1821	706771	3172326
1822	707336	3172733
1823	707815	3172750
1824	708302	3172808
1825	708902	3173369
1826	709518	3173996
1827	710207	3174954
1828	710680	3174943
1829	711320	3175676
1830	711835	3175853
1831	712350	3176026
1832	713009	3176838
1833	713504	3176925
1834	713891	3176524
1835	714354	3176465
1836	714778	3176230
1837	715300	3176434
1838	715758	3176350
1839	716213	3176249
1840	716650	3176073
1841	717045	3175711
1842	717531	3175748
1843	718016	3175782
1844	718446	3175574
1845	718815	3175093
1846	719345	3175322
1847	719766	3175073
1848	720187	3174824
1849	720560	3174361
1850	720962	3174027
1851	721367	3173704
1852	721729	3173193
1853	722177	3173062
1854	722592	3172786
1855	722973	3172357
1856	723343	3171883
1857	723865	3172074
1858	724349	3172095
1859	724864	3172256
1860	725305	3172090
1861	725686	3171663
1862	726149	3171594
1863	726531	3171170
1864	726964	3170968
1865	727420	3170868
1866	727814	3170493
1867	728201	3170094
1868	728763	3170452
1869	729210	3170310
1870	729583	3169847
1871	729999	3169569
1872	730493	3169630
1873	731050	3169964
1874	731596	3170251
1875	732147	3170559
1876	732610	3170482
1877	733124	3170625
1878	733622	3170700
1879	734060	3170517
1880	734409	3169948
1881	734789	3169512
1882	735122	3168873
1883	735466	3168284
1884	735807	3167678
1885	736153	3167097
1886	736503	3166536
1887	736845	3165938
1888	737207	3165424
1889	737555	3164853
1890	737901	3164274
1891	738229	3163618
1892	738556	3162959
1893	738899	3162366
1894	739260	3161848
1895	739612	3161295
1896	739935	3160620
1897	740305	3160145
1898	740684	3159705
1899	741063	3159269
1900	741416	3158721
1901	741705	3157901
1902	742077	3157434
1903	742474	3157074
1904	742859	3156667
1905	743255	3156299
1906	743698	3156134
1907	744117	3155867
1908	744482	3155372
1909	744920	3155186
1910	745320	3154839
1911	745707	3154435
1912	746132	3154195
1913	746477	3153615
1914	746808	3152976
1915	747195	3152573
1916	747605	3152265
1917	747959	3151725
1918	748326	3151239
1919	748722	3150875
1920	749128	3150549
1921	749501	3150090
1922	749893	3149707
1923	750283	3149317
1924	750749	3149246
1925	751220	3149196
1926	751553	3148569
1927	751965	3148268
1928	752395	3148045
1929	752818	3147795
1930	753218	3147447
1931	753599	3147018
1932	753997	3146661
1933	754420	3146408
1934	754786	3145919
1935	755099	3145209
1936	755428	3144562
1937	755806	3144125
1938	756217	3143820
1939	756580	3143317
1940	756954	3142863
1941	757350	3142495
1942	757805	3142378
1943	758214	3142063
1944	758589	3141615
1945	758962	3141154
1946	759334	3140688
1947	759671	3140078
1948	760025	3139541
1949	760361	3138927
1950	760698	3138318
1951	761018	3137642
1952	761405	3137238
1953	761703	3136470
1954	762034	3135842
1955	762368	3135219
1956	762731	3134721
1957	763170	3134534
1958	763477	3133804
1959	763835	3133283
1960	764157	3132616
1961	764491	3131998
1962	764868	3131559
1963	765235	3131075
1964	765588	3130534
1965	765974	3130131
1966	766365	3129747
1967	766690	3129095
1968	767032	3128512
1969	767390	3127991
1970	767777	3127592
1971	768127	3127041
1972	768494	3126559
1973	768808	3125863
1974	769126	3125183
1975	769490	3124691
1976	769848	3124175
1977	770208	3123666
1978	770527	3122991
1979	770897	3122524
1980	771223	3121880
1981	771555	3121257
1982	771911	3120733
1983	772259	3120177
1984	772639	3119749
1985	772979	3119162
1986	773331	3118625
1987	773659	3117986
1988	773987	3117351
1989	774301	3116662
1990	774582	3115837
1991	774977	3115472
1992	775287	3114765
1993	775659	3114308
1994	775986	3113671
1995	776348	3113174
1996	776714	3112691
1997	777083	3112224
1998	777449	3111743
1999	777795	3111181
2000	778113	3110511
2001	778456	3109939
2002	778804	3109387
2003	779172	3108915
2004	779483	3108213
2005	779847	3107727
2006	780177	3107102
2007	780534	3106588
2008	780976	3106413
2009	781346	3105948
2010	781691	3105387
2011	782104	3105096
2012	782485	3104674
2013	782778	3103907
2014	783197	3103638
2015	783622	3103395
2016	783988	3102914
2017	784350	3102420
2018	784707	3101906
2019	785029	3101253
2020	785341	3100562
2021	785652	3099871
2022	786004	3099336
2023	786340	3098740
2024	786658	3098073
2025	786972	3097395
2026	787292	3096735
2027	787578	3095944
2028	787901	3095299
2029	788284	3094888
2030	788661	3094457
2031	789020	3093955
2032	789347	3093326
2033	789661	3092647
2034	789972	3091957
2035	790302	3091338
2036	790665	3090853
2037	790993	3090231
2038	791325	3089624
2039	791679	3089104
2040	792005	3088472
2041	792373	3088005
2042	792735	3087516
2043	793101	3087043
2044	793424	3086401
2045	793736	3085718
2046	794057	3085069
2047	794404	3084522
2048	794742	3083943
2049	795065	3083302
2050	795433	3082838
2051	795811	3082411
2052	796173	3081924
2053	796492	3081270
2054	796805	3080595
2055	797136	3079987
2056	797470	3079391
2057	797832	3078904
2058	798214	3078496
2059	798645	3078275
2060	798998	3077753
2061	799326	3077135
2062	799687	3076643
2063	800019	3076043
2064	800343	3075412
2065	800718	3074975
2066	801083	3074501
2067	801428	3073952
2068	801790	3073465
2069	802149	3072967
2070	802510	3072481
2071	802834	3071849
2072	803172	3071273
2073	803557	3070876
2074	803887	3070268
2075	804265	3069843
2076	804645	3069430
2077	804975	3068823
2078	805309	3068231
2079	805684	3067800
2080	806042	3067300
2081	806359	3066645
2082	806720	3066157
2083	807044	3065530
2084	807402	3065032
2085	807766	3064557
2086	808086	3063913
2087	808431	3063366
2088	808802	3062917
2089	809139	3062342
2090	809497	3061842
2091	809860	3061366
2092	810234	3060927
2093	810620	3060539
2094	810950	3059934
2095	811313	3059456
2096	811633	3058815
2097	812022	3058438
2098	812339	3057786
2099	812660	3057151
2100	813045	3056755
2101	813396	3056235
2102	813781	3055840
2103	814173	3055473
2104	814502	3054868
2105	814853	3054344
2106	815161	3053663
2107	815503	3053109
2108	815919	3052831
2109	816272	3052317
2110	816621	3051789
2111	816990	3051336
2112	817334	3050789
2113	817796	3050684
2114	818170	3050248
2115	818559	3049868
2116	818924	3049402
2117	819261	3048829
2118	819647	3048439
2119	820013	3047974
2120	820358	3047431
2121	820695	3046861
2122	821034	3046298
2123	821374	3045736
2124	821740	3045275
2125	822047	3044592
2126	822392	3044052
2127	822677	3043286
2128	823031	3042779
2129	823378	3042248
2130	823692	3041592
2131	824033	3041038
2132	824360	3040433
2133	824708	3039905
2134	825024	3039259
2135	825387	3038786
2136	825704	3038143
2137	826017	3037487
2138	826324	3036811
2139	826693	3036359
2140	827015	3035738
2141	827346	3035148
2142	827821	3035088
2143	828135	3034436
2144	828459	3033821
2145	828803	3033280
2146	829112	3032611
2147	829427	3031966
2148	829745	3031331
2149	830106	3030855
2150	830447	3030302
2151	830785	3029743
2152	831135	3029223
2153	831444	3028556
2154	831747	3027869
2155	832096	3027347
2156	832443	3026821
2157	832846	3026496
2158	833190	3025958
2159	833560	3025515
2160	833930	3025072
2161	834340	3024774
2162	834652	3024119
2163	835091	3023925
2164	835464	3023492
2165	835880	3023216
2166	836310	3022991
2167	836761	3022839
2168	837169	3022532
2169	837712	3022713
2170	838242	3022847
2171	838810	3023116
2172	839229	3022849
2173	839620	3022478
2174	840161	3022648
2175	840631	3022565
2176	840998	3022110
2177	841377	3021694
2178	841801	3021443
2179	842209	3021135
2180	842553	3020598
2181	842962	3020292
2182	843433	3020209
2183	843847	3019922
2184	844211	3019455
2185	844600	3019080
2186	844987	3018693
2187	845395	3018385
2188	845759	3017920
2189	846090	3017335
2190	846506	3017055
2191	846849	3016514
2192	847248	3016174
2193	847659	3015873
2194	847970	3015219
2195	848483	3015285
2196	848838	3014787
2197	849170	3014208
2198	849559	3013829
2199	849868	3013171
2200	850260	3012805
2201	850643	3012404
2202	851001	3011918
2203	851420	3011649
2204	851859	3011447
2205	852254	3011092
2206	852654	3010755
2207	852986	3010175
2208	853328	3009634
2209	853652	3009029
2210	854016	3008565
2211	854341	3007961
2212	854683	3007421
2213	854994	3006768
2214	855306	3006122
2215	855583	3005352
2216	855942	3004869
2217	856315	3004439
2218	856623	3003781
2219	856982	3003300
2220	857351	3002854
2221	857667	3002221
2222	858000	3001652
2223	858350	3001139
2224	858734	3000745
2225	859141	3000435
2226	859413	2999649
2227	859768	2999157
2228	860105	2998601
2229	860542	2998394
2230	860939	2998046
2231	861323	2997652
2232	861656	2997083
2233	861983	2996492
2234	862365	2996093
2235	862745	2995685
2236	863089	2995156
2237	863484	2994803
2238	863836	2994300
2239	864133	2993603
2240	864445	2992965
2241	864781	2992405
2242	865101	2991792
2243	865491	2991422
2244	865838	2990903
2245	866160	2990296
2246	866504	2989768
2247	866828	2989171
2248	867260	2988945
2249	867681	2988679
2250	868023	2988143
2251	868333	2987500
2252	868719	2987113
2253	869107	2986737
2254	869456	2986226
2255	869830	2985801
2256	870271	2985605
2257	870692	2985341
2258	871043	2984837
2259	871387	2984309
2260	871690	2983641
2261	872027	2983089
2262	872386	2982613
2263	872723	2982061
2264	873055	2981495
2265	873405	2980987
2266	873771	2980535
2267	874137	2980084
2268	874458	2979480
2269	874836	2979068
2270	875195	2978593
2271	875555	2978122
2272	875941	2977737
2273	876332	2977371
2274	876708	2976953
2275	877140	2976726
2276	877686	2976888
2277	878157	2976791
2278	878577	2976523
2279	878953	2976107
2280	879301	2975593
2281	879641	2975055
2282	880012	2974619
2283	880374	2974156
2284	880760	2973771
2285	881112	2973272
2286	881482	2972835
2287	881866	2972445
2288	882215	2971937
2289	882531	2971316
2290	882896	2970862
2291	883248	2970364
2292	883549	2969697
2293	883878	2969123
2294	884221	2968595
2295	884574	2968103
2296	884909	2967547
2297	885261	2967049
2298	885591	2966482
2299	885933	2965949
2300	886284	2965450
2301	886581	2964771
2302	886918	2964224
2303	887274	2963744
2304	887663	2963371
2305	887997	2962816
2306	888295	2962139
2307	888596	2961473
2308	888906	2960841
2309	889207	2960175
2310	889511	2959521
2311	889825	2958900
2312	890172	2958389
2313	890514	2957861
2314	890815	2957198
2315	891171	2956720
